,CODIGO DEP,DEPARTAMENTO,CODIGO MUN,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUP DE CULTIVO,CULTIVO,DESAGREGACION REGIONAL Y/O SISTEMA PRODUCTIVO,YEAR,PERIODO,Area Sembrada (ha),Area Cosechada (ha),Produccion (t),Rendimiento (t/ha),ESTADO FISICO PRODUCCION,NOMBRE CIENTIFICO,CICLO DE CULTIVO
3829,50,META,50330,MESETAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,356,356,4984,14,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3830,50,META,50313,GRANADA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,339,254,3556,14,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3831,50,META,50683,SAN JUAN DE ARAMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,258,248,1166,4.7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3832,50,META,50400,LEJANIAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,195,185,2035,11,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3833,50,META,50270,EL DORADO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,142,79,316,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3834,50,META,50711,VISTA HERMOSA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,101,71,1349,19,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3835,50,META,50223,SAN LUIS DE CUBARRAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,91,91,1365,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3836,50,META,50370,LA URIBE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,75,30,360,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3837,50,META,50251,EL CASTILLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,63,41,328,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3838,50,META,50318,GUAMAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,15,13,52,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3839,50,META,50577,PUERTO LLERAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,7,7,28,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3840,50,META,50226,CUMARAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,4,4,28,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3841,50,META,50606,RESTREPO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,3,3,3,1,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3842,52,NARIÑO,52320,GUAITARILLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,63,9,26,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3843,52,NARIÑO,52256,EL ROSARIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,56,51,202,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3844,52,NARIÑO,52233,CUMBITARA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,40,24,120,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3845,52,NARIÑO,52694,SAN PEDRO DE CARTAGO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,40,10,50,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3846,52,NARIÑO,52381,LA FLORIDA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,39,38,152,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3847,52,NARIÑO,52019,ALBAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,36,30,210,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3848,52,NARIÑO,52687,SAN LORENZO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,35,30,60,2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3849,52,NARIÑO,52036,ANCUYA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,32,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3850,52,NARIÑO,52435,MALLAMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,30,30,210,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3851,52,NARIÑO,52565,PROVIDENCIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,30,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3852,52,NARIÑO,52835,TUMACO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,26,26,130,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3853,52,NARIÑO,52678,SAMANIEGO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,24,14,28,2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3854,52,NARIÑO,52540,POLICARPA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,23,22,66,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3855,52,NARIÑO,52786,TAMINANGO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,22,14,86,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3856,52,NARIÑO,52210,CONTADERO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,21,7,49,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3857,52,NARIÑO,52378,LA CRUZ,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,20,17,68,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3858,52,NARIÑO,52405,LEIVA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,18,16,32,2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3859,52,NARIÑO,52240,CHACHAGUI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,17,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3860,52,NARIÑO,52203,COLON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,17,12,48,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3861,52,NARIÑO,52399,LA UNION,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,16,6,24,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3862,52,NARIÑO,52411,LINARES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,15,5,30,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3863,52,NARIÑO,52693,SAN PABLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,14,10,40,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3864,52,NARIÑO,52083,BELEN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,11,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3865,52,NARIÑO,52258,EL TABLON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,10,4,20,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3866,52,NARIÑO,52354,IMUES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,6,5,25,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3867,52,NARIÑO,52079,BARBACOAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,5,5,20,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3868,52,NARIÑO,52385,LA LLANADA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,5,5,15,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3869,52,NARIÑO,52427,MAGUI PAYAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,5,5,20,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3870,52,NARIÑO,52683,SANDONA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,5,3,15,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3871,52,NARIÑO,52520,FRANCISCO PIZARRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,4,4,8,2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3872,52,NARIÑO,52287,FUNES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,4,2,2,1.2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3873,52,NARIÑO,52215,CORDOBA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,3,1,1,1,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3874,52,NARIÑO,52390,LA TOLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,3,3,6,2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3875,52,NARIÑO,52473,MOSQUERA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,3,3,12,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3876,52,NARIÑO,52838,TUQUERRES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,1,1,3,2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3877,52,NARIÑO,52250,EL CHARCO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,1,1,2,2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3878,54,NORTE DE SANTANDER,54206,CONVENCION,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,180,165,1980,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3879,54,NORTE DE SANTANDER,54245,EL CARMEN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,106,64,1408,22,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3880,54,NORTE DE SANTANDER,54099,BOCHALEMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,81,14,27,1.93,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3881,54,NORTE DE SANTANDER,54385,LA ESPERANZA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,62,18,270,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3882,54,NORTE DE SANTANDER,54800,TEORAMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,60,60,480,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3883,54,NORTE DE SANTANDER,54003,ABREGO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,57,50,402,8.04,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3884,54,NORTE DE SANTANDER,54109,BUCARASICA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,49,27,405,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3885,54,NORTE DE SANTANDER,54128,CACHIRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,37,7,78,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3886,54,NORTE DE SANTANDER,54239,DURANIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,33,31,92,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3887,54,NORTE DE SANTANDER,54261,EL ZULIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,33,33,390,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3888,54,NORTE DE SANTANDER,54377,LABATECA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,27,3,15,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3889,54,NORTE DE SANTANDER,54250,EL TARRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,20,20,200,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3890,54,NORTE DE SANTANDER,54344,HACARI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,20,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3891,54,NORTE DE SANTANDER,54398,LA PLAYA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,20,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3892,54,NORTE DE SANTANDER,54418,LOURDES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,17,12,84,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3893,54,NORTE DE SANTANDER,54051,ARBOLEDAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,15,10,100,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3894,54,NORTE DE SANTANDER,54670,SAN CALIXTO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,15,14,182,13,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3895,54,NORTE DE SANTANDER,54223,CUCUTILLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,15,4,70,20,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3896,54,NORTE DE SANTANDER,54599,RAGONVALIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,12,12,139,11.6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3897,54,NORTE DE SANTANDER,54172,CHINACOTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,10,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3898,54,NORTE DE SANTANDER,54498,OCAÑA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,9,4,32,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3899,54,NORTE DE SANTANDER,54820,TOLEDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,7,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3900,54,NORTE DE SANTANDER,54871,VILLA CARO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,6,5,9,2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3901,54,NORTE DE SANTANDER,54680,SANTIAGO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,5,3,30,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3902,54,NORTE DE SANTANDER,54743,SILOS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,5,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3903,54,NORTE DE SANTANDER,54313,GRAMALOTE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,4,1,2,2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3904,54,NORTE DE SANTANDER,54660,SALAZAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,4,4,20,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3905,54,NORTE DE SANTANDER,54518,PAMPLONA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,3,3,24,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3906,54,NORTE DE SANTANDER,54405,LOS PATIOS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,2,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3907,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,36,31,248,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3908,86,PUTUMAYO,86755,SAN FRANCISCO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,8,7,8,1.1,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3909,63,QUINDIO,63470,MONTENEGRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,819,554,4430,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3910,63,QUINDIO,63690,SALENTO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,518,188,1316,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3911,63,QUINDIO,63001,ARMENIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,483,461,4605,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3912,63,QUINDIO,63272,FILANDIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,427,309,1784,5.78,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3913,63,QUINDIO,63548,PIJAO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,371,270,1350,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3914,63,QUINDIO,63594,QUIMBAYA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,366,301,2404,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3915,63,QUINDIO,63130,CALARCA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,292,227,1816,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3916,63,QUINDIO,63401,LA TEBAIDA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,179,179,2142,11.98,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3917,63,QUINDIO,63190,CIRCASIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,106,30,227,7.58,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3918,63,QUINDIO,63212,CORDOBA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,43,27,257,9.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3919,63,QUINDIO,63302,GENOVA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,24,19,112,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3920,63,QUINDIO,63111,BUENAVISTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,17,17,154,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3921,66,RISARALDA,66318,GUATICA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,1200,350,4200,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3922,66,RISARALDA,66001,PEREIRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,1091,795,8589,10.8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3923,66,RISARALDA,66045,APIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,510,311,4665,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3924,66,RISARALDA,66682,SANTA ROSA DE CABAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,209,116,506,4.35,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3925,66,RISARALDA,66440,MARSELLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,198,188,1128,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3926,66,RISARALDA,66088,BELEN DE UMBRIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,138,122,1764,14.46,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3927,66,RISARALDA,66075,BALBOA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,101,94,793,8.44,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3928,66,RISARALDA,66594,QUINCHIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,94,90,1076,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3929,66,RISARALDA,66687,SANTUARIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,88,60,526,8.7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3930,66,RISARALDA,66383,LA CELIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,61,51,469,9.2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3931,66,RISARALDA,66170,DOS QUEBRADAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,35,25,249,10.03,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3932,66,RISARALDA,66400,LA VIRGINIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,16,15,180,12.4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3933,66,RISARALDA,66456,MISTRATO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,10,10,114,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3934,88,SAN ANDRES Y PROVIDENCIA,88001,SAN ANDRES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,0,0,0,9.75,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3935,68,SANTANDER,68235,EL CARMEN DE CHUCURI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,1545,1305,4568,3.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3936,68,SANTANDER,68615,RIONEGRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,1377,1106,4203,3.8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3937,68,SANTANDER,68689,SAN VICENTE DE CHUCURI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,605,585,5492,9.39,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3938,68,SANTANDER,68385,LANDAZURI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,545,515,3605,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3939,68,SANTANDER,68406,LEBRIJA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,171,151,1812,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3940,68,SANTANDER,68255,EL PLAYON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,145,130,1190,9.15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3941,68,SANTANDER,68820,TONA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,131,81,243,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3942,68,SANTANDER,68271,FLORIAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,105,75,210,2.8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3943,68,SANTANDER,68229,CURITI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,99,29,203,7.01,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3944,68,SANTANDER,68547,PIEDECUESTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,70,40,320,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3945,68,SANTANDER,68245,EL GUACAMAYO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,70,4,20,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3946,68,SANTANDER,68745,SIMACOTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,69,45,180,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3947,68,SANTANDER,68092,BETULIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,63,15,225,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3948,68,SANTANDER,68872,VILLANUEVA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,60,30,150,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3949,68,SANTANDER,68780,SURATA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,53,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3950,68,SANTANDER,68001,BUCARAMANGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,51,51,457,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3951,68,SANTANDER,68444,MATANZA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,40,38,300,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3952,68,SANTANDER,68147,CAPITANEJO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,37,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3953,68,SANTANDER,68101,BOLIVAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,35,25,250,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3954,68,SANTANDER,68079,BARICHARA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,30,18,126,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3955,68,SANTANDER,68318,GUACA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,25,18,90,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3956,68,SANTANDER,68705,SANTA BARBARA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,25,13,130,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3957,68,SANTANDER,68169,CHARTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,20,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3958,68,SANTANDER,68684,SAN JOSE DE MIRANDA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,17,15,90,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3959,68,SANTANDER,68679,SAN GIL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,17,9,135,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3960,68,SANTANDER,68051,ARATOCA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,15,15,90,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3961,68,SANTANDER,68669,SAN ANDRES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,15,10,40,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3962,68,SANTANDER,68209,CONFINES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,14,13,104,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
3963,68,SANTANDER,68320,GUADALUPE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2017,2017,12,7,42,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
